EntrezGeneID,control.1,control.2,control.3,control.4,control.5,case.1,case.2,case.3,case.4,case.5
1611,7.428592,8.073801,7.357928,7.209267,7.64312,8.039602,7.787318,7.093017,6.70435,8.247895
1612,5.648289,6.0053545,5.244858,5.6339505,5.410714,4.8082345,5.2916955,5.1366055,4.645692,4.643686
161291,7.429982,7.048155,8.696141,6.873934,6.149184,6.767744,7.037578,6.541444,7.497237,6.870277
1613,3.422563,3.394637,3.1170965,3.6405735,3.4953105,4.1213345,3.236754,3.599333,3.625872,3.2962375
1615,8.438041,8.2683515,8.6532025,8.893386,8.4841715,8.4394895,8.0446265,7.93069,8.764074,9.581173
1616,5.213294,4.953049,5.2471535,5.3036535,6.0581055,5.1092275,5.2675565,4.870749,5.655119,5.6816075
1617,2.770887833,2.742977333,2.906518167,2.758687667,2.819529667,2.7008715,2.76406,2.8409675,2.862205,2.814708
1618,2.693147,2.537333,2.815651,2.707678,2.627524,2.641887,2.738207,2.714771,2.656327,2.596369
162,3.906007,4.406639,4.595704,4.245236,4.476852,4.232259,4.179887,4.35973,4.565488,4.213513
1620,4.011485,3.881749,3.862449,3.894951,3.715209,4.893276,3.463976,3.821937,3.776951,4.448131
1621,3.19333,2.966309,3.215912,3.021129,3.091385,3.129736,3.075031,2.905739,2.99097,3.270516
1622,8.591279,9.099769333,8.932473333,8.498936333,8.703642333,8.4669,9.354331667,8.366814667,8.155400667,10.33994433
162427,6.635396,6.157967,6.993582,7.311149,7.485411,6.119625,7.218227,6.651806,7.256437,6.534111
1627,6.3556955,6.9667535,5.6074645,6.892946,6.6764435,6.115871,6.2736125,7.129468,6.0087635,7.073381
1628,4.105843,3.957354,5.0291065,4.2003655,4.0406615,4.081984,4.212515,4.389,4.2270925,5.0885155
1629,5.13849125,4.96214675,5.0588125,5.2595265,5.12494725,5.0969795,5.28430625,5.040981,5.279987,5.564262
162972,2.640191,2.91207,2.76542,2.696571,2.946231,2.807196,2.747504,2.751853,2.705783,2.800025
163,6.208435,6.6502365,5.843019,6.516019,6.5374745,6.130319,6.598915,6.22209,6.212759,6.9639445
1630,2.991061,3.00172,3.047667,2.946142,2.858534,2.773026,2.755968,3.024233,3.021366,2.958893
163131,2.801168,2.893758,2.8932905,2.732801,2.801744,2.8849755,2.8320035,2.737873,2.690025,2.7770535
1632,5.559953,6.60875,6.413319,5.865972,6.286373,5.638274,6.744303,6.586167,6.127212,7.310051
1633,6.189762,7.120221,6.888413,7.178854,6.459236,5.966662,6.192745,5.594237,6.520511,8.021958
1634,7.848184,10.718283,3.775332,9.66345925,7.78750675,9.949428,8.26561725,9.221769,8.3424165,6.6713495
163486,6.634429,5.711173,6.258282,5.769995,5.699389,5.850185,5.492278,5.76244,5.134433,6.048957
1635,6.885891,6.721772667,5.344192667,6.520723333,6.927476667,7.895981333,6.520377333,6.975119667,7.395253333,6.608591333
163590,8.734204,8.462296,7.915147,8.845844,8.032143,7.821226,8.1856,7.501326,7.790694,8.097463
1636,3.240906,3.333752,3.456439,3.357256,3.096209,3.299192,3.447372,3.307234,3.152754,3.317813
1638,3.02078775,2.96400475,2.99476375,3.02522475,3.12750075,2.9289535,2.90529125,3.15141125,2.952185,2.99458
1639,5.519156667,5.350348667,5.685267333,5.808131,5.555387,4.987877333,5.030133333,5.128740333,6.028192,5.295067333
164,5.747677,6.632251,6.213191,6.974012,5.682065,5.298932,5.574994,4.179555,5.181327,6.117951
164022,2.867407,2.73337,3.082892,2.928272,2.870506,2.775407,2.760208,3.274508,2.895999,2.861357
1641,2.7799515,2.7807935,2.7720715,2.8533935,2.887189,2.908062,2.8565215,2.935436,2.663334,2.769242
1642,8.39795,8.670702,8.98701,8.554707,9.014394,8.432165,8.574665,9.154506,8.904088,9.43983
1643,4.313596,4.451632,4.992353,4.35205,4.872526,4.409198,4.637983,4.255204,3.480761,5.463425
1644,2.9854165,3.490209,3.2874935,2.866512,3.3968115,3.3360485,3.2569085,3.51387,3.053393,3.686911
1645,3.609652,5.465136333,4.194267,4.343176333,4.703232667,3.736133,4.125755333,5.15422,3.432274,6.588605333
1646,3.8462795,6.236958,3.706867,4.3070495,4.973778,3.561102,3.8429305,5.794628,3.4472715,8.2401955
164656,3.65453,3.410379,3.401738,3.487967,3.947242,3.454631,3.4707,4.563504,3.424156,3.565994
1647,8.723274,8.719323,8.950384,9.361612,7.891868,8.005555,8.007374,8.506757,9.406914,9.318336
1649,6.011443,6.089674,7.918709,6.174568,5.86528,6.133327,6.26502,5.432673,6.461228,6.625666
165,8.426091,9.759291,4.881379,9.082485,6.62153,9.811566,8.230242,8.771342,7.595286,6.258322
1650,8.55082,9.533971,9.638133,9.738092,9.6928585,9.020107,9.158813,9.4717665,9.6534745,9.931701
1652,7.460596,7.911834,7.051685,6.914643,6.955509,7.238716,7.161181,8.253246,7.01508,9.846492
1653,8.540087,8.817482,8.884353,9.118563,8.421264,8.636497,8.396947,8.202992,9.009391,8.648819
1654,5.9649326,6.329402,5.8422994,5.8515358,5.457854,6.2999274,5.547099,6.2686204,5.6211352,6.3901498
1655,10.73905,10.354928,10.038672,10.130746,9.745933,11.087022,10.637737,9.65488,9.811097,10.788102
1656,3.928426,4.070616,4.037685,4.068135,5.007984,3.455779,3.733839,3.63866,4.118272,3.509302
1657,6.353448,6.962653,8.085661,6.488449,6.811292,7.09285,7.025419,6.984585,7.313307,6.043691
1659,5.771644,5.193161,5.567937,5.803849,6.33779,5.500015,5.892739,5.312576,5.501725,6.460499
166,6.459919,6.09112,7.330779,6.202816,6.138498,7.141464,6.41543,7.069202,7.272139,6.751852
1660,5.765261333,5.806106667,5.825740333,5.490878667,5.882699333,5.154439333,5.735438,5.224474667,5.114548333,6.422502
1662,5.912466,6.93513,6.131197,7.275635,7.05167,6.554482,6.441223,7.149181,6.605204,6.645765
1663,5.07992775,4.70913175,4.65659,4.48768625,4.97975225,4.607797,5.6898325,4.633757,4.5864215,4.48494175
1665,9.0653035,9.284836,9.4284885,8.499424,8.8369525,9.124545,8.9827685,8.6547035,8.961542,9.124069
1666,8.090726,8.317674,8.875716,8.776516,7.352844,7.330507,8.209661,8.778546,9.166927,8.553778
166614,3.000195,2.9357705,2.9541865,3.1112385,2.8702265,2.9426735,3.092898,3.3080135,3.3715475,2.895499
166647,7.066295,7.569644,7.510182,8.668525,8.18174,6.758655,7.427252,7.155711,8.128332,6.73807
1667,2.932116,2.945836,3.120424,2.758824,3.09939,3.058085,2.855661,3.189647,3.113306,3.122142
1668,2.932116,2.945836,3.120424,2.758824,3.09939,3.058085,2.855661,3.189647,3.113306,3.122142
1669,3.421347,3.264283,3.573372,3.191883,3.08666,3.204922,3.117867,3.147272,3.31432,3.558451
167,2.940741,2.8504115,3.1480695,2.8516795,3.077841,2.8372365,2.993711,3.011758,2.8780015,2.876965
1670,2.916687,2.8149,2.879363,2.951188,2.739914,2.784101,3.166303,3.114466,2.982443,2.956061
1671,3.087749,3.155201,3.072829,3.265116,3.180293,3.188725,3.294382,3.314585,3.188065,3.392862
1672,9.945152,8.4609,9.709118,8.176792,10.211287,6.815443,8.559462,8.384525,9.61041,11.437334
167227,7.088912,7.79596,7.218391,6.463433,7.298022,7.679959,7.03082,7.36288,6.652206,6.4508
1673,3.595546,3.385915,3.903515,3.992152,5.201582,3.696325,4.685061,3.417362,3.60788,4.580844
1674,3.657385333,3.776636667,3.764287333,4.002235667,3.607214,6.465216667,3.946473667,4.028338667,3.742810333,3.538787333
1675,4.404041,5.39051,5.174323,4.219066,4.081622,5.445583,5.008132,6.251687,5.64082,4.56445
1676,5.387587,6.430243,6.950011,5.500263,6.132897,5.876185,6.456324,7.753979,6.749667,6.807165
1677,3.568966,3.960649,4.535268,3.483404,3.769986,4.148195,4.160807,3.958316,3.566571,4.034609
1678,3.5694065,3.542868,4.121148,3.9705785,4.052486,3.7773165,3.744994,3.8706195,4.2899685,4.3443885
168544,4.6988565,4.0734715,4.961101,5.286457,4.898817,4.256125,4.7351545,4.459416,4.9204215,4.8732695
1687,6.689583,5.589704,5.653935,5.716786,5.506571,7.114213,6.273451,5.363502,5.053463,5.653493
1690,6.588464,3.440878,3.17212,3.291406,3.567088,3.314729,3.429095,3.103836,3.085084,5.162926
169522,2.445288,2.530546,2.525457,2.610945,2.498033,2.468926,2.516288,2.571315,2.662778,2.567567
169611,7.682762,6.677537,4.955342,7.654088,6.631754,7.179518,6.76266,6.829471,5.822799,5.401086
170679,2.949888,2.946786,3.549017,2.998261,2.903411,3.05443,3.50059,3.155362,3.224603,3.123415
170680,2.762883,3.298942,2.754451,3.214438,3.358619,2.9401,2.912577,3.377079,3.434616,2.916443
170960,9.146229,8.254747,8.595042,8.534517,9.032403,8.466508,9.120416,8.580931,9.177825,7.008395
171017,5.0680565,5.096424,5.2763105,5.4447355,5.6567285,4.9014265,5.1266305,5.641629,5.05332,5.3842195
171023,6.745281333,6.670027333,6.514854,6.691148333,6.374938667,7.278439,7.114212,7.276800667,6.592619,6.07808
171220,4.625354,4.715661,4.340808,4.241181,4.083365,4.449129,3.753188,4.76122,4.138992,4.379288
171392,3.241939,3.537312,3.314634,3.105392,3.058703,3.315011,3.390685,3.23947,3.233964,3.239527
171489,2.898881,2.9847345,3.123726,4.552635,3.078751,3.2522465,3.1948825,3.4618795,3.2168285,3.061622
171490,2.7031125,2.933945,2.9046725,3.6317085,2.923948,2.939026,2.8848805,3.1075465,2.983116,2.8462345
171546,7.0417875,6.320033,6.101156,5.8406565,5.1162145,6.3699695,5.835973,5.5920155,5.6807085,6.1337745
171558,3.936628667,3.808100333,3.899668333,3.950721333,4.108302333,3.975218667,3.837500333,4.559112667,4.303920667,3.898058
171586,6.486413,5.617662,7.765346,4.903517,5.614982,5.41746,6.195595,5.109944,5.349739,6.006994
1716,6.2933785,6.903019,6.860009,6.604347,7.0671105,6.982271,6.37187,7.0713115,7.141068,8.005659
1717,5.568165,6.0063955,6.1196795,6.1872985,5.9732075,5.0598435,5.7830005,6.5874105,5.648374,6.572043
1718,10.648269,8.623424,9.945086,8.490997,10.737428,8.557893,10.336562,9.442979,9.891141,9.739255
1719,5.5499065,5.74170625,5.88619975,5.03814025,6.0494375,6.06945725,5.91154,6.33311675,4.76361675,6.6693985
1720,2.622974,2.834276,2.753556,2.582947,2.731246,2.471439,2.691762,2.848281,2.75425,2.63537
1723,3.7256875,3.5556425,3.935091,3.604624,3.5501925,3.425728,3.6128395,3.4691765,3.51748,3.4271375
1725,5.967631,6.380089,6.895432667,6.799043,6.853492,6.69808,7.242677,6.139519667,6.868550667,6.583856
1727,9.897343,10.438624,9.617168,10.222526,10.178454,10.3124,9.762276,10.342418,9.536171,9.378968
1728,7.366475667,5.355919333,7.595633333,5.169967333,7.691289667,6.184071,7.259961,5.322700667,5.229078,8.850782333
1729,5.256110667,5.484993333,6.203485333,5.598705333,5.738202,5.434657667,5.655496667,5.554820667,6.266985667,5.926252667
173,2.699727,2.363135,2.873486,2.513823,2.916821,2.436019,2.520179,2.879326,2.656727,2.650007
1730,5.011231,4.813428,4.446361667,5.580885333,4.827080667,4.950259,4.790221333,4.554641667,5.178036,4.159867667
1733,2.97795,2.841058,3.519519,2.920445,5.846188,2.698565,2.864631,2.676859,2.80979,3.002475
1734,3.00763,3.2284145,3.08301325,3.0670955,3.1987875,5.52319575,3.15647525,3.12975,3.224659,3.240139
1735,3.522559,3.494092,3.742109,3.460834,3.400612,3.477511,3.589939,4.004332,3.403625,3.450098
1736,7.248586,6.730464667,7.548317667,7.721751667,7.650318,7.368956,7.202808667,7.881284333,7.802816667,7.948706667
1737,5.351811333,7.095562333,6.006191333,7.284103667,6.849686667,6.387768667,5.977900667,7.226745667,5.919008,6.14143
1738,7.957569,8.397157,7.66229,8.503842,7.889756,8.81569,8.241171,9.085624,7.352808,9.408814
1739,5.6816106,4.790946,5.7094702,5.5171912,4.939903,5.4512934,5.3592198,5.3210134,5.237457,5.654399
174,2.830708,2.902769,2.740126,2.81827,2.735326,2.757374,2.665464,3.143225,2.898716,2.741277
1740,2.848025,2.807024,2.81441,2.795433,2.769013,2.960016,2.713076,3.006129,2.849014,3.107667
1741,5.06043825,4.63490375,5.193492,4.37178,4.9406605,4.570009,4.84431375,4.6719685,4.73238725,4.83941
1742,3.194686,3.041607,3.1262535,3.4881245,3.144647,3.2917825,3.29757,3.359149,3.2401915,3.289769
1743,6.162117,6.10339,6.085224,6.194678,5.554121,5.854377,6.21983,6.124671,5.827875,6.842466
1746,3.3700815,3.183264,3.10339,3.173137,3.144309,3.2068815,3.2320595,3.0625035,3.2941165,3.3807825
1748,3.4054525,3.1909445,3.105112,3.085096,3.5240925,3.462847,3.2517135,3.189467,2.9760575,3.2602515
1749,3.728688,3.546576,3.271259,3.159231,2.845706,3.304574,3.166282,3.016531,3.179591,2.933029
175,5.627007667,4.928634,3.956832,4.367485333,5.093293,5.057449,4.380702,4.558284333,5.003227667,5.584081333
1750,3.164815,2.764127,2.732431,2.83517,3.075465,2.871277,2.980529,3.398312,3.108351,3.260101
1755,4.376863,3.435856,5.93767,4.109134,5.089567,3.524885,4.562379,3.701645,5.03428,3.813645
1756,3.593132,4.18278,3.550799333,3.373954,3.277987333,4.069494667,3.415078,3.991069667,3.217586667,3.007853333
1757,2.966452,2.94679325,3.0283695,3.1408405,3.1376865,3.1815105,3.0878275,3.21895325,3.19579425,3.13414225
1758,2.627735,2.7850995,2.8051305,2.9445785,2.996511,2.69244,2.9106645,2.794695,2.7863195,2.75645
1759,5.107333,4.697169,6.983791,6.968925,5.481089,5.854193,5.65068,5.412202,6.042994,5.070151
176,3.602736333,3.661222333,3.421459,3.810277,3.686140333,3.568552,3.816694,3.554690667,3.755333333,3.746851
1760,4.2768935,3.7996,4.127612,3.593049,3.4767575,3.9892555,4.034496,3.461117,3.5743195,3.66616
1761,4.571516,3.237793,3.543416,3.224342,3.726566,3.370121,2.981087,3.195453,4.202812,3.487773
1762,5.256762,4.2439355,4.917205,4.3759235,4.50097,4.129112,4.4676855,4.646392,4.231515,3.7580715
1763,4.140774,4.273226,4.289673,4.09189,4.412987,3.117982,3.991741,3.366846,3.709151,4.399476
1768,3.701651,3.148874,3.619076,3.387286,3.870019,3.810531,3.799256,3.428008,3.169179,3.259561
177,3.0914855,3.0527355,3.3516715,3.0394405,3.2499665,2.957638,3.2518565,3.2810065,3.160559,3.21021
1770,3.1691215,3.059828,3.024338,3.2276245,3.076035,3.0918635,3.071824,2.9299135,3.138311,3.0943965
1773,2.949427,3.073385,3.207748,3.494972,3.214858,3.279429,3.17215,2.929802,3.207688,2.975278
1774,6.155876,6.011344,6.53387,6.015216,6.039653,6.148554,6.010909,6.404541,7.040168,6.898445
1775,3.526613,3.107352,4.200988,3.430818,3.267357,3.332818,3.308575,3.518557,3.780315,3.26604
1776,2.661692,2.843192,2.675867,2.750187,2.730805,2.824007,2.711963,2.702215,2.734816,2.956061
1777,6.3655335,6.35575,6.760769,6.254917,6.895063,6.006422,6.380332,6.02545,7.9774335,6.388895
1778,8.56096,8.289346,8.429246,8.428631,7.879298,7.913691,8.371103,8.306728,8.687326,8.330258
178,7.781922,7.361683,7.083307,7.714724,7.679275,6.929013,6.494441,6.121271,6.517737,7.093517
1780,3.500633,4.791216,3.787206,4.011734,3.664668,4.249787,3.751723,4.211925,3.688145,3.66183
1781,9.59173,9.352955,8.729231,9.530852,9.027801,9.005465,9.744614,8.943846,8.39189,9.090098
1783,5.577933,5.657998,5.2517115,5.1522525,4.9936545,5.506679,5.1584115,4.94907,4.658473,4.795024
1785,3.500047,3.3396515,3.9296755,3.6224915,3.7192315,3.6419265,3.905378,3.5464665,4.0271405,3.382594
1786,8.931338,7.460851,8.424791,7.425819,7.56517,7.374379,8.488652,6.85375,8.90952,8.054337
1787,3.871403,4.369622,3.642071,3.77808,3.861846,3.305377,3.259941,4.118205,3.784625,4.726769
1788,4.880007,4.254772,4.586426,4.626292,4.68455,3.709214,4.808876,3.769365,4.05962,4.314053
1789,6.295767,5.275411,5.907274,4.668579,5.718789,3.990777,5.518393,4.925685,5.462719,4.613272
1791,3.534286,3.036295,3.319717,3.130404,3.209403,3.120304,3.114627,3.526735,3.23547,3.120077
1793,5.737549,5.815796,5.749418,4.931311,5.371722,5.347715,5.609992,5.054725,5.970927,5.33696
1794,3.920249,3.79347,3.833354,4.44526,4.794396,4.269237,3.238245,4.209504,4.452196,4.182841
1795,3.744931,3.751387,2.791712,2.98656,3.043072,3.098369,2.954259,2.901127,3.161552,3.284395
1796,4.050355,3.5484245,4.169993,3.754298,4.5547295,3.8309795,4.1744345,3.819178,3.931689,4.0302715
1797,5.253195333,5.53399,5.857414333,5.057673,5.744478667,5.438884333,5.570133,5.757774667,5.962340667,5.911735333
1798,5.11614,6.772545,6.560112,5.896115,7.340992,5.863639,6.189536,6.619744,6.555285,5.466281
18,5.607941333,5.013311667,6.531081,4.374745,6.791634333,4.546428,6.758034,5.407624667,4.670999667,8.797667667
1800,3.076391,2.881331,3.34947,4.159164,3.118452,2.938786,3.135868,3.206947,3.365476,2.909449
1801,4.8599465,5.938097,5.8920215,6.093632,5.929593,5.294948,5.965438,4.573515,5.745805,5.7428375
1802,5.928686,5.730676,5.997859,5.700853,6.367688,5.867889,6.427003,6.886004,5.979705,6.231993
1803,3.361309667,3.685566667,3.288128333,3.878680333,3.352916333,4.972074333,3.465346333,3.468406667,3.448291333,3.223954333
1804,2.990069,2.855509,3.04155,3.098651,3.101832,3.182649,2.69667,3.227684,2.966987,2.955697
1805,3.236522667,3.723903667,3.055672667,3.586544,3.210788667,5.725722667,3.133363333,3.709747667,2.940173,3.214296333
1806,4.894532,7.087299,5.308592,6.91886,6.154978,6.578396,5.636656,5.449508,6.058398,5.836036
1807,2.823917,3.181234,2.734869,2.8329,2.869081,2.761594,2.740259,2.837514,3.060159,2.74763
1808,10.076648,10.26706,7.523856,8.38012,8.524651,8.436892,7.637453,7.860958,7.549289,8.479815
1809,5.6648295,8.3391915,4.324215,6.989229,6.408997,6.355152,6.0333205,7.404023,8.60753,4.897904
181,3.218675,3.341315,3.270767,2.977876,3.873628,3.22369,3.554046,3.543104,3.212759,3.187094
1810,5.7450202,5.1978544,5.5332554,5.3650132,5.4539736,5.5094336,4.996822,5.187915,5.411267,6.2631096
1811,2.8212145,2.6629805,2.7748855,2.7791975,2.835092,2.734149,2.855823,2.833928,2.8758585,2.7909105
1812,3.040987,3.109031,2.891211,3.324414,3.200504,2.701316,2.926748,3.17643,2.849765,3.026926
1813,3.30436875,3.2329245,3.55656325,3.34990325,3.53599575,3.300746,3.2631655,3.5294485,3.54349475,3.384363
1814,2.5679395,2.7173465,2.76485,2.757378,2.602744,2.6614985,2.7084025,2.6866805,2.6809695,2.8301895
1815,2.703846,2.611849,2.950782,2.795433,2.908744,2.992792,3.128525,2.903709,2.93434,2.870427
1816,3.122412,2.914692,3.000644,3.073279,3.011115,2.836016,3.116109,2.897686,3.15188,3.116609
1819,4.894198,5.094928,4.8071035,4.6753275,4.517606,4.628036,4.9468885,5.4166245,5.157278,5.3512425
182,6.09514225,6.597936,5.413255,6.32413475,5.347695,6.73473375,5.9512725,5.60590825,5.56477275,6.79432675
1820,3.30483,3.478675,3.554948,4.255424,3.795556,3.985532,3.334912,3.768682,3.514174,3.561383
1821,3.696514,3.563257,3.773496,3.590958,3.631874,3.71772,4.183326,4.023289,3.586866,3.307193
1822,3.930898667,3.842759333,3.939773667,4.274741333,4.383097,3.458250333,3.842288,4.058166,4.633541333,3.841315333
1823,2.999327,2.897527,2.944414,3.098585,2.963515,3.203898,2.912374,2.839816,3.317871,2.760032
1824,5.9172045,6.638811,5.5578155,6.967769,6.549858,5.2428995,5.887072,5.4939925,5.442605,4.600986
1825,3.81527,3.139349,3.9023195,3.829909,3.0992455,3.296015,3.351915,3.3623435,3.1990705,3.1733995
1826,2.654545,3.25407,3.538055,3.110195,3.122765,3.159669,3.517545,3.310833,3.485548,2.896793
1827,3.829865,3.951942667,3.793641667,4.132527,3.229205333,4.05655,3.799553667,4.240065,3.946440333,3.865771333
1828,2.471786,2.758449,2.721599,2.727081,2.486517,2.603458,2.593565,2.759831,2.640279,2.681178
1829,9.605384,9.075221,9.677505,9.437873,9.681876,8.921046,10.034829,8.978011,9.021681,8.375218
183,3.126377,3.381652,2.793214,2.996014,3.283771,3.654212,3.318193,3.402264,3.07641,3.078019
1830,2.909937,2.90301,3.155077,2.947676,3.083156,3.012377,2.854557,2.859952,3.286797,3.11114
1831,5.624766,5.7253725,5.161772,5.3375685,5.567424,5.6774435,5.7200275,6.2487855,5.8072735,7.543551
1832,10.084764,10.520682,10.256583,11.249914,11.05471,10.406347,10.643233,10.818066,11.174241,9.537395
1833,4.643352,4.353488,2.543762,5.419154,3.06579,8.15349,4.608797,3.071785,4.580836,3.707813
1834,3.217309,2.758101,3.063464,3.410109,3.315592,2.834991,3.053147,2.939235,3.188694,2.815388
1836,5.543783,7.451325,6.838147,6.003608,7.970696,6.149189,5.973169,7.064426,7.361573,7.294745
1837,3.465662167,3.3320555,3.064090667,3.307542167,3.546655333,3.494181167,3.337628833,3.297239667,3.282446667,3.181329667
1838,3.5562285,3.4451345,4.0530675,3.41698,3.5056885,3.357941,3.9715995,3.533243,4.1258255,3.2073815
1839,3.906416333,4.461562333,4.052846333,4.899067667,4.096023333,4.931951333,4.317522333,4.794239667,4.387956667,3.957644667
1841,6.631228,5.751257,5.8347,5.61704,5.63382,6.029306,6.541859,5.901629,4.601227,5.691198
1842,5.224005,7.547856,2.81882,5.369439,3.467721,6.114115,5.038453,4.731486,4.16558,3.853327
1843,6.157006,8.3766705,5.390043,7.5185565,5.41585,6.7652965,7.359552,7.9569385,6.519108,6.228041
1844,4.419547,4.653953,5.544642,6.69751,4.355347,3.773066,5.616858,6.195699,4.922017,5.233843
1845,4.755108333,4.250925,4.254944667,4.672400667,4.621038667,4.759547,4.547358333,4.328974333,4.556600667,4.987041
